_id,id,tipologia,denominazione,via,civico,latitude,longitude,stelle,categoria,totalePostiLetto,totaleNumeroCamere,numeroSingole,numeroDoppie,numeroTriple,numeroQuadruple,numeroBagni,contattoCellulare,contattoEmail,contattoFacebook,contattoInstagram,contattoTelefono,contattoWebSite,contattoFax,contattoTwitter,accessibileDisabili,accettazioneGruppi,accettaAnimaliPiccolaTaglia,attivitaSportive,depositoValori,lavanderia,ristorante,tennis,parco,pistaBallo,servizioTelefono,televisione,tennisTavolo,ariaCondizionata,coperturaWifi,piscina,parcheggioCustodito,venditaAlimentiPropriaProduzione,trasportoClienti,bar,cassettaSicurezza,presaTelefonicaModem,spaccio,campiBocce,campoBeachVolley,campoCalcetto,campoPallavolo,attraccoNatanti,numeroBungalow,numeroDocce,numeroLavadini,numeroPiazzole
96,397047,Guest House o Affittacamere,AFFITTACAMERE O GUEST HOUSE MERAVIGLIE A ROMA,Vicolo Del Bologna,33,41.891298,12.4687472,"",2,9,5,1,4,,,"",3345743063,info@trasteverino.it,b&b 26 scalini a trastevere,"",3345743063,www.trasteverino.it,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
97,397922,Guest House o Affittacamere,AFFITTACAMERE O GUEST HOUSE RIPETTA HARBOUR SUITES,Via di Ripetta,12,41.9092889,12.4765411,"",2,5,3,1,2,,,"",,info@ripettaharborsuites.com,"","",3475909254,www.ripettaharborsuite.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
98,396353,Guest House o Affittacamere,AFFITTACAMERE O GUEST HOUSE SOLE E LUNA,Via Merulana,117,41.8904539,12.5030513,"",2,8,3,,2,,1,"",3286026918,simone.fares71@gmail.com,"","",3286026918,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
99,397221,Guest House o Affittacamere,affittacamere o guesthouse  GLANCE IN ROME,Via Genova,24,41.8992897,12.4922611,"",3,15,6,,4,1,1,"",,info@glanceinrome.com,"","",648913074,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
100,396269,Guest House o Affittacamere,affittacamere o guesthouse  NAVONA CHIC,Via dei Sediari,8,41.8977498,12.4747551,"",3,12,6,,6,,,"",,navonachic@gmail.com,"","",3398251180,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
101,395819,Guest House o Affittacamere,AFFITTACAMERE ONDINA,Via Flaminia,29,41.9132092,12.4751886,"",3,10,5,,5,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
102,396617,Guest House o Affittacamere,Affittacamere PASCI,Via Prenestina,170,41.8872259,12.5394048,"",3,10,5,,5,,,"",3930518373,amministrazionerooms@pasciaroma.com,"","",3930518373,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
103,397721,Guest House o Affittacamere,affittacamere piazza di spagna just for us ,Via del Babuino,104,41.9067518,12.481071,"",2,4,2,,2,,,"",,cristel.faliero@yahoo.it,"","",3249865921,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
104,395056,Guest House o Affittacamere,AFFITTACAMERE RESIDENZA EDOARDO I,Via Giovanni Bettolo,36,41.911805,12.4569543,"",2,8,4,,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
105,396460,Guest House o Affittacamere,AFFITTACAMERE RESIDENZA SCIARRA,Vicolo Sciarra,61,41.8994451,12.481393,"",3,8,4,,4,,,"",,residenzasciarra@gmail.com,"","",645439953,https://residenza-sciarra.business.site,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
106,394810,Guest House o Affittacamere,AFFITTACAMERE ROOMS MONTEVERDE,Piazza Carlo Alberto Scotti,20,41.8695721,12.4457416,"",3,6,4,2,2,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
107,397678,Guest House o Affittacamere,AFFITTACAMERE SAN PIETRO RESORT,Via Tommaso Campanella,41,41.9101127,12.4501614,"",3,9,4,,3,1,,"",,riccialfonso97@gmail.com,"","",3499248068,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
108,396196,Guest House o Affittacamere,AFFITTACAMERE SETTE A,Via Antonio Salandra,1 A,41.9057695,12.4955605,"",3,13,6,1,3,2,,"",,settea.hotel@gmail.com,"","",3335474132,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
109,395648,Guest House o Affittacamere,AFFITTACAMERE SOGGIORNO FENICIA,Via Milazzo,20,41.9021999,12.5045539,"",3,8,4,,4,,,"",,shikdargroup@pec.it,"","",6490342,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
110,397603,Guest House o Affittacamere,Affittacamere ST PETER'S VIEW,Via di Porta Cavalleggeri,107,41.8995512,12.4535112,"",3,11,4,,2,1,1,"",,luca.ruggeri_87@libero.it,"","",3382431417,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
111,395700,Guest House o Affittacamere,AFFITTACAMERE TERRAZZA MUNIRA,Via Emilio Morosini,14,41.8859683,12.4686635,"",2,8,4,2,,2,,"",,host.trastevere14@gmail.com,"","",3514992022,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
112,397619,Guest House o Affittacamere,Affittacamere THEWESLEY ROME SRL,Via del Banco di Santo Spirito,3,41.9010385,12.4667428,"",2,16,5,1,1,,2,"",668139561,info@thewesleyrome.com,"","",668807953,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
113,397479,Guest House o Affittacamere,Affittacamere tiburstation 2,Via Tiburtina,548,41.9084288,12.5429344,"",3,7,3,,2,1,,"",,ri.orlandi@libero.it,"","",3336552123,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
114,395870,Guest House o Affittacamere,AFFRESCHI SU ROMA,Via Giuseppe Zanardelli,7,41.901237,12.4723514,"",3,16,6,,3,2,1,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
115,397520,Guest House o Affittacamere,AFIYA GUEST HOUSE O AFFITTACAMERE,Via Castelfidardo,48,41.9066177,12.5008876,"",3,6,2,,1,,1,"",,afiyarahman48@gmail.com,"","",3491119593,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
116,395807,Guest House o Affittacamere,AGER VATICANUS,Piazza Santa Maria delle Grazie,3,41.9070172,12.4498648,"",2,6,3,,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
117,396229,Guest House o Affittacamere,AGLI HORTI SALLUSTIANI DI FABIO MARIO SALVATORE,Via Quintino Sella,3,41.9067848,12.4969576,"",2,10,5,,5,,,"",,info@aglihortisallustiani.com,"","",3385649977,www.aglihortisallustiani.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
118,396518,Guest House o Affittacamere,AI SENATORI,Via Caio Mario,8,41.9083144,12.461068,"",3,7,3,,2,1,,"",3701375445,info@cardinalinnroma.it,"","",66943519,www.cardinalinnroma.it,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
119,397161,Guest House o Affittacamere,AIDA CHARMING ROOMS,Viale dei Colli Portuensi,226,41.8692289,12.4431182,"",3,10,5,,5,,,"",3278823608,aida.casa226@gmail.com,"","",683903507,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
120,406502,Guest House o Affittacamere,AKINITA GUEST HOUSE O AFFITTACAMERE,Via Caianello,53,41.8881668,12.5433334,"",2,3,1,,,1,,"",,homa.vacation@yahoo.com,"","",3282554494,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
121,395361,Guest House o Affittacamere,AL BORGO 64,Borgo Pio,64,41.9037079,12.4602405,"",2,8,3,,2,,1,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
122,395443,Guest House o Affittacamere,AL CASALE DEL VEIO,Via Pomponesco,1,42.0374898,12.4682318,"",3,8,6,4,2,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
123,396163,Guest House o Affittacamere,AL CENTOUNDICI guest house o affittacamere,Via Cola di Rienzo,111,41.9083778,12.4661182,"",3,8,4,1,2,1,,"",3494974476,noemipallino73@gmail.com,"","",3494974476,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
124,395445,Guest House o Affittacamere,AL GIARDINO DELLE TARTARUGHE,Via Dante De Blasi,31,41.8601384,12.4450501,"",2,8,4,,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
125,397807,Guest House o Affittacamere,AL IRAM NAPOLEONE III GUEST HOUSE O AFFITTACAMERE,Via Napoleone III,22,41.8971463,12.5016404,"",3,11,5,1,2,2,,"",3342672828,dipoitaly@yahoo.com,"","",64455508,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
126,397500,Guest House o Affittacamere,AL PANTHEON CON THOMAS MANN guest house o affittacamere,Via del Pantheon,57,41.8997045,12.4768801,"",3,8,4,1,2,1,,"",,pantheonbb@msn.com,"","",3334391560,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
127,397452,Guest House o Affittacamere,AL RELAIS,Via Palermo,36,41.899602,12.492923,"",3,12,6,,6,,,"",,masroma2013@gmail.com,"","",694534185,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
128,397882,Guest House o Affittacamere,Alba Guest House o Affittacamere,Via Candia,111,41.9077837,12.4519091,"",3,6,3,,3,,,"",3477490771,albabedandbreakfast@gmail.com,"","",3477490771,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
129,397904,Guest House o Affittacamere,ALBACHIARA GUEST HOUSE DI SCALI SUSANNA,Via Albalonga,60,41.8795505,12.5129654,"",3,8,4,,4,,,"",3272903861,susanna.scali@pec.libero.it,"","",3272903861,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
130,396965,Guest House o Affittacamere,ALBADOMUS,Circonvallazione Nomentana,488,41.9122799,12.5278753,"",2,12,6,1,4,1,,"",3895076120,albadomusromeinn@gmail.com,"","",3895076120,www.albadomusroma.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
131,397886,Guest House o Affittacamere,ALEA HOME ROMA,Via Francesco Caracciolo,6,41.9081527,12.4501826,"",3,5,3,1,2,,,"",3924795382,info@alearoma.com,"","",3924795382,www.alearoma.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
132,395366,Guest House o Affittacamere,ALESSANDRO A SAN PIETRO BEST BED,Via Silvio Pellico,44,41.9134678,12.4591722,"",3,7,5,3,2,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
133,397246,Guest House o Affittacamere,Alessandro guest house o affittacamere,Via Conte Verde,16,41.8936808,12.5062532,"",3,6,2,,,2,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
134,395352,Guest House o Affittacamere,ALESSIA E CALLIOPE,Via Pelagio I,12,41.8981579,12.4570561,"",2,9,5,1,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
135,395620,Guest House o Affittacamere,ALEX E SERGIO HOUSE,Via Milazzo,23,41.9024118,12.5052691,"",2,6,4,2,2,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
136,395851,Guest House o Affittacamere,ALEX INN,Via Emilia,47,41.907582,12.4888202,"",1,8,4,,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
137,397158,Guest House o Affittacamere,Alex place guest house o affittacamere,Viale Castro Pretorio,25,41.9034995,12.5073526,"",3,16,5,,1,2,2,"",,fplaceinrome@gmail.com,"","",637500662,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
138,394809,Guest House o Affittacamere,ALEX'S GUEST HOUSE,Via Cesare Pascarella,46,41.8766197,12.4671079,"",2,6,3,,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
139,395197,Guest House o Affittacamere,ALIBERT SUITE,Via Margutta,61,41.907338,12.4808414,"",2,14,6,,5,,1,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
140,394757,Guest House o Affittacamere,ALISSA SUITE DREAM GUEST HOUSE O AFFITTACAMERE,Via Graziano,15,41.8990679,12.4302459,"",2,6,3,,3,,,"",,t.cerban1982@gmail.com,"","",38047982599,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
141,400159,Guest House o Affittacamere,ALL IN ROME ETRURIA GUEST HOUSE O AFFITTACAMERE,Via Etruria,12,41.8789139,12.5136807,"",2,4,2,,2,,,"",3490551837,amministrazione@allsrls.com,"","",3490551837,www.allinrome.it,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
142,400457,Guest House o Affittacamere,ALL IN ROME RE DI ROMA GUEST HOUSE O AFFITTACAMERE,Via Pomezia,8,41.879879,12.5116541,"",2,6,3,,3,,,"",3286749347,amministrazione@allsrls.com,"","",3286749347,www.allinrome.it,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
143,396582,Guest House o Affittacamere,ALL INN ROME UMBERTO Guest House o Affittacamere,Via Principe Umberto,37,41.8948175,12.5088033,"",2,6,3,,3,,,"",,p.umberto@allinrome.it,"","",3333452199,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
144,397581,Guest House o Affittacamere,All'obelisco Guest House o Affittacamere,Via Gregoriana,25,41.9055916,12.4837353,"",2,5,3,1,2,,,"",,obelisk.beb@libero.it,"","",3292189713,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
145,395206,Guest House o Affittacamere,ALL'OMBRA DEL CUPOLONE DI WALTER FIORUCCI GUEST HOUSE,Viale delle Mura Aurelie,19,41.8996649,12.4568221,"",3,6,3,,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
146,395717,Guest House o Affittacamere,ALL'OROLOGIO GUEST HOUSE,Via dei Banchi Nuovi,47,41.8993944,12.4676487,"",3,8,4,,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
147,397445,Guest House o Affittacamere,ALL SEASONS,Viale Manzoni,81,41.8935159,12.5103049,"",2,8,4,,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
148,396542,Guest House o Affittacamere,ALLA BASILICA ROOMS guest house o affittacamere,Viale Carlo Felice,77,41.8874602,12.5113968,"",3,4,2,,2,,,"",,q.casavacanza@gmail.com,"","",3888623776,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
149,395563,Guest House o Affittacamere,ALLA ROMA DEI PAPI,Piazza Adriana,5,41.9048344,12.4679969,"",1,10,6,2,4,,,"",,info@romadeipapi.com,"","",668192719,www.romadeipapi.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
150,398047,Guest House o Affittacamere,ALLEGRA'S HOUSE ,Via Vespasiano,12,41.9068775,12.4565746,"",3,8,3,,2,,1,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
151,397849,Guest House o Affittacamere,ALLEGRA'S HOUSE CARACCIOLO,Via Francesco Caracciolo,4,41.9082,12.4501052,"",3,8,4,,4,,,"",,info@allegrashouse.com,"","",3394101419,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
152,396433,Guest House o Affittacamere,ALLEGRA'S SUITES ROME GUEST HOUSE O AFFITTACAMERE,Via degli Scipioni,147,41.9092166,12.4601452,"",3,7,3,,2,1,,"",,nausica.suriano@gmail.com,"","",3389929922,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
153,397362,Guest House o Affittacamere,almat guest house o affittacamere,Via del Portico d'Ottavia,7 A,41.8929946,12.4775669,"",2,11,4,,1,3,,"",,info.almait@gmail.com / residenzasiciliasrl@pec.it,"","",3482410361,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
154,395574,Guest House o Affittacamere,ALMI ROOMS,Via dell'Assunzione,11,41.9133742,12.4152006,"",2,6,3,,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
155,395242,Guest House o Affittacamere,ALTADOMUS ROMA guest house o affittacamere,Via Principe Amedeo,9,41.9000259,12.4981659,"",3,20,6,,1,3,1,"",,maxcolan@gmail.com,"","",3275444972,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
156,397900,Guest House o Affittacamere,Altair Guest House o Affittacamere,Via Taranto,90,41.8840779,12.5163365,"",2,7,4,1,3,,,"",,lucaconfortini4@gmail.com,"","",3393201121,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
157,396153,Guest House o Affittacamere,ALTHEA INN ROOF TERRACE GUEST HOUSE O AFFITTACAMERE,Via Dei Conciatori,9,41.8744555,12.4788516,"",1,12,6,,6,,,"",3394353717,info@altheainn.com,"","",698932666,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
158,397783,Guest House o Affittacamere,AMARANTO ROMANO,Via Nazionale,243,41.901484,12.4940831,"",3,13,6,1,3,2,,"",,11334711006@pec.it,"","",648906830,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
159,395891,Guest House o Affittacamere,ambra bed guest house o affittacamere,Via Collatina,960,41.9209653,12.663497,"",3,4,3,2,1,,,"",3274794721,goodservices@outlook.it,"","",3274794721,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
160,397587,Guest House o Affittacamere,AMOR,Piazza di Pasquino,69 A,41.8976044,12.4722063,"",2,8,4,,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
161,396986,Guest House o Affittacamere,AMOR DI AB ENTERPRISE,Viale Giulio Cesare,183,41.9089982,12.4573173,"",3,10,5,,5,,,"",,amor.beb2012@gmail.com,"","",3331171735,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
162,397327,Guest House o Affittacamere,AMOROMA SUITE guest house o affittacamere,Via Volturno,2 C,41.9051593,12.4990167,"",3,8,4,1,2,1,,"",,dcasicci@gmail.com,"","",3202261991,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
